model,source_index,source_id,realization_index,fold,truth_nll,truth_rank,top1,top3,top5,brier,posterior_mass_0p5m,posterior_mass_1p0m,posterior_expected_distance_m,map_distance_error_m,map_source_id,nearest_neighbor_confusion,truth_vs_nearest_logodds
FULL,0,pmfs_1_12,11,3,3.1028462135226462,3,0,1,1,1.1771372125494235,0.10160542685238244,0.9193425002612634,0.7954009665192521,0.9000000000000004,pmfs_4_12,0,0.23423948237537573
FULL,0,pmfs_1_12,12,0,0.014386077292106503,1,1,1,1,0.0003584266933883695,0.9980055803772138,0.9980123341255478,0.008513412447954371,0.0,pmfs_1_12,0,4.384720252245266
FULL,0,pmfs_1_12,13,1,0.0002353443320046722,1,1,1,1,7.288240333469531e-08,0.9998138610932391,0.9998252464644507,0.0004305197714321528,0.0,pmfs_1_12,0,9.995006507767615
FULL,0,pmfs_1_12,14,2,2.4527373254564404,4,0,0,1,1.0507465993198455,0.28408585993535984,0.9314951444479178,0.7194082678982555,0.9000000000000004,pmfs_4_12,0,0.08162892083413809
FULL,0,pmfs_1_12,15,3,2.4084119122938885,4,0,0,1,1.0129535814609014,0.11265936985925684,0.8378847984874989,0.9249683849259523,0.948683298050514,pmfs_2_15,0,1.6844509878521343
FULL,1,pmfs_1_13,0,0,5.042114077084133,10,0,0,0,1.3379948608079792,0.11601234571128535,0.8617789459719598,0.9030804274411791,0.9486832980505143,pmfs_4_12,0,-0.5309996038305975
FULL,1,pmfs_1_13,1,1,5.506955780334558,11,0,0,0,1.3305140634492274,0.08762801563426492,0.950781741251024,0.7711824902931133,0.6708203932499369,pmfs_3_12,0,0.6989062399029731
FULL,1,pmfs_1_13,2,2,5.883383336569102,6,0,0,0,1.9354106694863376,0.006732855261970819,0.9935417726727582,0.9425369740116416,0.9486832980505143,pmfs_4_12,0,2.5803841107940393
FULL,1,pmfs_1_13,3,3,13.950607806401568,33,0,0,0,1.7845345511678952,2.907891155251143e-06,0.050136923403890726,1.5050071927012012,1.5297058540778357,pmfs_6_12,0,-0.6977714869620701
FULL,1,pmfs_1_13,4,0,12.876919152494393,33,0,0,0,1.3646475158752605,2.073113424638975e-05,0.0793419837007235,1.4329509075371005,1.5297058540778357,pmfs_6_12,0,-1.5528515957947455
FULL,1,pmfs_1_13,5,1,8.924746824412107,31,0,0,0,1.2844754657942623,0.0015570407290155961,0.16252789623821295,1.3764872887181303,1.5297058540778357,pmfs_6_12,0,0.7975840331441244
FULL,1,pmfs_1_13,6,2,16.775238219172916,18,0,0,0,1.2888576440599193,0.5261100693364765,0.9835985616614973,0.5730349504463859,0.30000000000000027,pmfs_1_14,0,-14.528659159814666
FULL,1,pmfs_1_13,7,3,7.741525152572894,11,0,0,0,1.4814694622210784,0.5141815128696815,0.9972207666724079,0.6757458754481785,0.42426406871192857,pmfs_2_14,0,0.5264198167254666
FULL,1,pmfs_1_13,8,0,11.76930205976459,32,0,0,0,1.4373403154993274,0.0001011000968369477,0.022245780149032404,1.322323678892101,1.2369316876852985,pmfs_5_12,0,-0.9980265248171314
FULL,1,pmfs_1_13,9,1,11.936234961512401,39,0,0,0,1.1827864991671444,2.7003825885350992e-05,0.15927794784556257,1.3546514400854932,1.3416407864998738,pmfs_5_15,0,-0.7013562463790333
FULL,1,pmfs_1_13,10,2,6.345299647116818,12,0,0,0,1.5113565455089604,0.008193245780992797,0.813699561347573,0.9863261611824469,0.9486832980505143,pmfs_4_12,0,2.3716880284536117
FULL,1,pmfs_1_13,11,3,4.159754581412322,11,0,0,0,1.123766080905885,0.28881091459254665,0.8705982038503965,0.7051355182059963,0.6708203932499369,pmfs_3_12,0,1.2398036682450329
FULL,1,pmfs_1_13,12,0,11.901743549610265,28,0,0,0,1.9390201317433648,0.0001442099176455083,0.021444599186280146,1.2331908269086231,1.2369316876852985,pmfs_5_12,0,-0.8961183628306841
FULL,1,pmfs_1_13,13,1,7.199577842039764,14,0,0,0,1.6397674589601259,0.02919779294400767,0.9914478106307305,0.887658490712503,0.9486832980505143,pmfs_4_12,0,0.8030133802382178
FULL,1,pmfs_1_13,14,2,10.382528523311352,18,0,0,0,1.1660076512546127,0.5267762181068497,0.8323240978864883,0.6771428612488272,0.2999999999999998,pmfs_2_13,1,-8.91604154962572
FULL,1,pmfs_1_13,15,3,4.015251613907955,8,0,0,0,1.3784714399265248,0.7471880905006666,0.8885485711282417,0.5590086632875356,0.42426406871192857,pmfs_2_14,0,1.3476969944382038
FULL,2,pmfs_1_14,0,0,7.673350589902524,14,0,0,0,1.2479922201376907,0.2388662333797142,0.37573822213995656,0.8811800087919726,1.0816653826391975,pmfs_4_12,0,-3.9972232896852695
FULL,2,pmfs_1_14,1,1,7.582917512115564,15,0,0,0,1.5944850661777568,0.1763560515102073,0.215252249141075,0.9434574958420735,1.0816653826391975,pmfs_4_12,0,-2.673573402603438
FULL,2,pmfs_1_14,2,2,14.875923259295643,50,0,0,0,1.3721992388961202,6.134095573931564e-05,0.24140372865188703,1.4149674447783065,1.6155494421403516,pmfs_6_12,0,-2.3754387381758555
FULL,2,pmfs_1_14,3,3,13.863162800701106,38,0,0,0,1.3595598922963177,2.0695334888942844e-05,0.059023601017538826,1.6092099883468574,1.6155494421403516,pmfs_6_12,0,2.979797351415387
FULL,2,pmfs_1_14,4,0,0.0034686780334745038,1,1,1,1,2.3936473644403655e-05,0.9965431025961528,0.9999994560577636,0.0020781493017192707,0.0,pmfs_1_14,0,56.795254254212
FULL,2,pmfs_1_14,5,1,0.6731489942975468,1,1,1,1,0.4327566607409069,0.5623998180179447,0.9996904477392966,0.2803041259775298,0.0,pmfs_1_14,0,5.209408144925764
FULL,2,pmfs_1_14,6,2,7.783756673961594,13,0,0,0,1.7548968377787997,0.10509929244139976,0.1295408311217343,0.998150099687017,1.0816653826391975,pmfs_4_12,0,-2.1201702727178358
FULL,2,pmfs_1_14,7,3,3.015291547381118,6,0,0,0,1.1352147490482987,0.7748336912491831,0.9185667712333871,0.4096715242316541,0.2999999999999998,pmfs_2_14,0,-0.6353801361351454
FULL,2,pmfs_1_14,8,0,9.291201796600514,16,0,0,0,1.7728165495904127,0.06220597836261593,0.0955138543132648,1.026754199194765,1.0816653826391975,pmfs_4_12,0,-4.539924391883449
FULL,2,pmfs_1_14,9,1,9.351772252225054,24,0,0,0,1.490712005270071,0.0998189054756022,0.27409318342406463,0.9684798575109317,1.0816653826391975,pmfs_4_12,0,-2.8850294095178564
FULL,2,pmfs_1_14,10,2,1.8876415880330883,3,0,1,1,0.876142435301993,0.46458127676548944,0.7744027344914493,0.575793774539333,0.5999999999999996,pmfs_1_16,0,0.3746359208949883
FULL,2,pmfs_1_14,11,3,9.992468820352817,37,0,0,0,1.1829340310867829,0.00803053465566804,0.0967116271760132,1.3184073846416535,1.3416407864998745,pmfs_5_12,0,-3.464021904621413
FULL,2,pmfs_1_14,12,0,14.199840246609146,37,0,0,0,1.9422960372667402,0.00017387485456718554,0.003907273070453878,1.3443948990249999,1.3416407864998745,pmfs_5_12,0,-4.174393255158417
FULL,2,pmfs_1_14,13,1,10.208387354828345,35,0,0,0,1.1959766821203013,0.05458068994947599,0.4372538524374212,0.9900958115223133,1.0816653826391975,pmfs_4_12,0,-2.9588984389024517
FULL,2,pmfs_1_14,14,2,14.23830524059911,45,0,0,0,1.312647340002532,0.00011686331546503059,0.25314999263394417,1.4214285611829212,1.6155494421403516,pmfs_6_12,0,-2.239823565928411
FULL,2,pmfs_1_14,15,3,10.63119330716713,24,0,0,0,1.845281506689531,0.04100362963690901,0.07452821191462464,1.0377802445392872,1.0816653826391975,pmfs_4_12,0,-3.530813730379643
FULL,3,pmfs_1_15,0,0,3.9548133338183717,6,0,0,0,1.3246288646124076,0.35529526555718716,0.4414835150710069,0.8978395237909018,1.272792206135786,pmfs_4_12,0,4.309534044054182
FULL,3,pmfs_1_15,1,1,3.354666007345591,8,0,0,0,1.186614552267429,0.5911347407715445,0.8608768107272761,0.6251078926209888,0.42426406871192796,pmfs_2_14,0,1.9112708787084922
FULL,3,pmfs_1_15,2,2,8.333674077821886,30,0,0,0,1.224686564372429,0.008449466065422616,0.528809897077588,1.1119820553125594,0.5999999999999996,pmfs_3_15,0,2.447566187512958
FULL,3,pmfs_1_15,3,3,5.587665256386655,5,0,0,1,1.8960331173268097,0.9695486863601794,0.9812383439305983,0.4406061434341254,0.42426406871192796,pmfs_2_14,0,3.172671016871396
FULL,3,pmfs_1_15,4,0,9.994085626587777,29,0,0,0,1.292045803803933,9.475340587430321e-05,0.17756713608634003,1.6300095186293881,1.7492855684535902,pmfs_6_12,0,3.897310671706048
FULL,3,pmfs_1_15,5,1,7.27794102405665,27,0,0,0,1.095412162380536,0.032668462747365304,0.29747935051985475,1.2295662541856913,1.5000000000000002,pmfs_5_12,0,2.7964767377695523
FULL,3,pmfs_1_15,6,2,4.260825750018178,8,0,0,0,1.241086110381046,0.43570715204953225,0.5505659850166755,0.8019189604526176,1.272792206135786,pmfs_4_12,0,1.9951901519763169
FULL,3,pmfs_1_15,7,3,5.162538580161373,15,0,0,0,1.1782923317712877,0.046383524194582415,0.5939188792968862,0.9976531527673971,0.6708203932499364,pmfs_3_14,0,3.7157417687920553
FULL,3,pmfs_1_15,8,0,7.462531062180082,12,0,0,0,1.7887545639821025,0.005039959525538758,0.06855400707295163,1.4446803380877453,1.5000000000000002,pmfs_5_12,0,4.42731688202451
FULL,3,pmfs_1_15,9,1,6.3404951901291335,12,0,0,0,1.4398277563733428,0.1413600267865373,0.2576866410057321,1.0634031958528307,1.272792206135786,pmfs_4_12,0,2.9402761468652683
FULL,3,pmfs_1_15,10,2,10.590109074431062,33,0,0,0,1.1962510879633819,0.0006384514474030449,0.23987130081334498,1.3461515221220235,1.7492855684535902,pmfs_6_12,0,2.4628067212798364
FULL,3,pmfs_1_15,11,3,5.943970709260472,6,0,0,0,1.5213134510340212,0.6701539313029481,0.6827282815583839,0.6947092836220455,0.42426406871192796,pmfs_2_14,0,2.8114928367012952
FULL,3,pmfs_1_15,12,0,11.733257540579281,14,0,0,0,1.4508950307942436,0.8244559481948047,0.9994233605914884,0.35699752134207763,0.30000000000000027,pmfs_1_16,0,-10.158373275641367
FULL,3,pmfs_1_15,13,1,7.538020198872406,19,0,0,0,1.2870746948589102,0.05564209773249894,0.28493411568099336,1.0978269082696448,1.272792206135786,pmfs_4_12,0,2.9965559696946222
FULL,3,pmfs_1_15,14,2,3.7448564152448816,7,0,0,0,1.234209802354444,0.7522183785801835,0.9324145112122404,0.46980947707392984,0.2999999999999998,pmfs_2_15,0,1.8083491055670393
FULL,3,pmfs_1_15,15,3,16.835091607259216,49,0,0,0,1.7571641760711136,6.86501860055396e-07,0.04589733128904366,1.7155652720184733,1.7492855684535902,pmfs_6_12,0,-1.2983045165902336
FULL,4,pmfs_1_16,0,0,2.191849596458513,3,0,1,1,1.2038509521547247,0.11176065031844779,0.9879564929005864,0.6349085335275907,0.5999999999999996,pmfs_1_14,0,7.697582788358635
FULL,4,pmfs_1_16,1,1,4.924752717577371,7,0,0,0,1.3759505849300722,0.2469720696612039,0.4042369568891554,1.088119001059923,1.5000000000000007,pmfs_4_12,0,0.8466738415710076
FULL,4,pmfs_1_16,2,2,10.62324435697171,34,0,0,0,1.3024239574335703,0.01923293872325603,0.1683053278022143,1.372436692200422,1.5000000000000007,pmfs_4_12,0,-1.41309073481297
FULL,4,pmfs_1_16,3,3,8.200627155819735,13,0,0,0,1.878191259787534,0.018687607965250645,0.9611101035061371,0.6957479701918297,0.6708203932499366,pmfs_2_14,0,-1.9088456477577465
FULL,4,pmfs_1_16,4,0,4.206394632365589,7,0,0,0,1.262592260763643,0.1283741101840768,0.38870772474127424,1.0881533338649438,1.5000000000000007,pmfs_4_12,0,0.7698294105672208
FULL,4,pmfs_1_16,5,1,11.842714825878836,46,0,0,0,1.2025991047734743,0.00017759047308923872,0.04392979532275718,1.5866053034396996,1.0816653826391969,pmfs_4_14,0,-2.711190569784243
FULL,4,pmfs_1_16,6,2,8.028371792965455,16,0,0,0,1.786309961505384,0.0528794803383606,0.10281074419977207,1.401760918340235,1.5000000000000007,pmfs_4_12,0,-1.1815300100949413
FULL,4,pmfs_1_16,7,3,6.338568173238096,7,0,0,0,1.9051670797636904,0.01856313688670235,0.9923579796421805,0.6678075503252823,0.6708203932499366,pmfs_2_14,0,3.3421589070699262
FULL,4,pmfs_1_16,8,0,1.0420513704472356,1,1,1,1,0.5968406989730982,0.35367520738945996,0.9452924770743624,0.521821500196064,0.0,pmfs_1_16,0,5.93750783091083
FULL,4,pmfs_1_16,9,1,13.417806184132361,47,0,0,0,1.593941539656769,6.462454676529677e-05,0.00792660935301398,1.8062520615037039,1.920937271229855,pmfs_6_12,0,-1.59527490096648
FULL,4,pmfs_1_16,10,2,9.703001121512912,19,0,0,0,1.9048281182531057,0.01835687644556303,0.04363259869878566,1.460619449028703,1.5000000000000007,pmfs_4_12,0,-1.5333024951903624
FULL,4,pmfs_1_16,11,3,10.447339738079037,32,0,0,0,1.3991107488706984,0.018673063855629283,0.42600518666538545,1.2145845311206673,1.5000000000000007,pmfs_4_12,0,-2.904540223627528
FULL,4,pmfs_1_16,12,0,12.596058855547959,34,0,0,0,1.641323517255532,3.8709759929323676e-05,0.0015970160851726861,2.09827411446086,2.163330765278394,pmfs_7_12,0,-2.0629885170281472
FULL,4,pmfs_1_16,13,1,0.5137940574118323,1,1,1,1,0.21619194390699703,0.6386776335560306,0.9900952587112279,0.28116087488259367,0.0,pmfs_1_16,0,8.719504795438215
FULL,4,pmfs_1_16,14,2,10.696732558316162,22,0,0,0,1.9293160987636648,0.008915298498772537,0.03266332024541577,1.473324348100347,1.5000000000000007,pmfs_4_12,0,-1.4506932133280568
FULL,4,pmfs_1_16,15,3,7.909814988691179,15,0,0,0,1.4778101501522984,0.08149453228685438,0.827092583455281,0.802348325524432,0.6708203932499366,pmfs_2_14,0,-2.3560985646654515
FULL,5,pmfs_1_17,0,0,12.710603047966089,40,0,0,0,1.347229022716225,0.0012506992632115384,0.0024901026412899813,2.07342851142905,2.3430749027719964,pmfs_7_12,0,-0.6256760475334406
FULL,5,pmfs_1_17,1,1,6.7664175120363295,13,0,0,0,1.6344895700162758,0.016835315414964917,0.18557008218985543,1.5426387960635468,1.7492855684535902,pmfs_4_12,0,-1.1326140112878917
FULL,5,pmfs_1_17,2,2,4.500723793569563,10,0,0,0,1.1126490895926264,0.11133003118713855,0.505280325921088,1.0975806818489735,0.6708203932499366,pmfs_2_15,0,1.2687710823874863
FULL,5,pmfs_1_17,3,3,6.725746382524466,12,0,0,0,1.6928886205727443,0.07135323544524814,0.9281276520047703,0.9240933992881099,0.9486832980505128,pmfs_2_14,0,-1.4395035526640072
FULL,5,pmfs_1_17,4,0,11.135713090191757,26,0,0,0,1.6034083842039966,1.8554948748040087e-05,9.765799006466254e-05,2.2728194820767387,2.3430749027719964,pmfs_7_12,0,1.5016314797942751
FULL,5,pmfs_1_17,5,1,8.929194508667072,26,0,0,0,1.3024365793141217,0.11747401115147572,0.20428813904005477,1.3947960299869027,1.7492855684535902,pmfs_4_12,0,-0.8640342358080808
FULL,5,pmfs_1_17,6,2,4.477044202212635,10,0,0,0,1.1234631798811536,0.11975162462167972,0.45613804582017087,1.0741258429160625,1.1999999999999993,pmfs_1_13,0,1.426287901489962
FULL,5,pmfs_1_17,7,3,12.215183965261767,25,0,0,0,1.727177506926325,2.3738303716128624e-05,9.694505537471916e-05,2.056419146711332,2.1213203435596424,pmfs_6_12,0,2.998756803669707
FULL,5,pmfs_1_17,8,0,12.387691865286792,38,0,0,0,1.5549310664426612,0.00097783258705197,0.0016994700604188904,2.2110793067905554,2.3430749027719964,pmfs_7_12,0,-0.42159518779079086
FULL,5,pmfs_1_17,9,1,3.9633839975015266,9,0,0,0,1.1846958356963428,0.355423256848154,0.7769880624579373,0.7975082797793549,0.9486832980505128,pmfs_2_14,0,-1.1784855257797133
FULL,5,pmfs_1_17,10,2,11.363477092646425,31,0,0,0,1.3202678213094057,6.900929681360557e-05,0.00016459831906141933,1.8331742906739412,2.1213203435596424,pmfs_6_12,0,2.1731310511352167
FULL,5,pmfs_1_17,11,3,7.421164953723615,16,0,0,0,1.2860334449883728,0.0007001282264367312,0.0015080423177789267,2.0004965404045816,1.7492855684535897,pmfs_6_14,0,1.7789108067504955
FULL,5,pmfs_1_17,12,0,8.817961543863804,24,0,0,0,1.6002740800891118,0.05532193070107093,0.13229149562172815,1.5434332002081852,1.7492855684535902,pmfs_4_12,0,-1.4600692540549343
FULL,5,pmfs_1_17,13,1,6.0231711624598,10,0,0,0,1.5443353685101364,0.029679867217257863,0.2220920524269422,1.5031142298212607,1.7492855684535902,pmfs_4_12,0,-0.3392144149579579
FULL,5,pmfs_1_17,14,2,8.215752797982876,17,0,0,0,1.654477464315351,0.006914771000074677,0.055266947255896086,1.5957817804112713,1.7492855684535902,pmfs_4_12,0,1.5662108703588675
FULL,5,pmfs_1_17,15,3,6.841497231394742,8,0,0,0,1.4972145208859482,0.002453097098710672,0.6103213704562367,1.2528385891006555,0.9486832980505128,pmfs_2_14,0,3.0713728538341627
FULL,6,pmfs_1_18,0,0,32.673195737758626,82,0,0,0,1.6963441527011471,5.211685396070136e-06,1.3951170245785821e-05,2.4735231254454213,2.5455844122715714,pmfs_7_12,0,-19.258180242487754
FULL,6,pmfs_1_18,1,1,6.242342486473211,13,0,0,0,1.3738374608634039,0.05485919866879599,0.10327151371709761,1.8025125790088945,2.012461179749811,pmfs_4_12,0,-3.3007216410791607
FULL,6,pmfs_1_18,2,2,1.8493957441526838,2,0,1,1,0.8097820243890788,0.1722194582986486,0.31687351563213023,1.2216115426821417,1.2369316876852974,pmfs_2_14,0,40.451201837279655
FULL,6,pmfs_1_18,3,3,2.6988374139284503,3,0,1,1,1.1761380103017265,0.12182812498211373,0.1976132127238987,1.249320835890705,1.2369316876852974,pmfs_2_14,0,45.15021308722349
FULL,6,pmfs_1_18,4,0,0.7031973487824352,1,1,1,1,0.3011862547207673,0.5077242801995084,0.6425199121223416,0.6576917621420383,0.0,pmfs_1_18,0,77.10170264054632
FULL,6,pmfs_1_18,5,1,1.061374180267858,1,1,1,1,0.5229679169561837,0.35578813897689027,0.46400162818356827,0.9213846491029413,0.0,pmfs_1_18,0,113.84528928711684
FULL,6,pmfs_1_18,6,2,6.667525318033331,14,0,0,0,1.5016553735106615,0.020694343651502484,0.06536297642174291,1.7936248407632283,2.012461179749811,pmfs_4_12,0,-2.7108188361014562
FULL,6,pmfs_1_18,7,3,5.094833392797834,6,0,0,0,1.452173562865886,0.012786947836452059,0.034907741298915954,1.4919366563608654,1.2369316876852974,pmfs_2_14,0,22.338061355063964
FULL,6,pmfs_1_18,8,0,1.3304602043319127,2,0,1,1,0.6764858095327961,0.27132947939369967,0.33429254717448004,1.2605259684208676,2.012461179749811,pmfs_4_12,0,13.08236844289912
FULL,6,pmfs_1_18,9,1,7.260922280282498,21,0,0,0,1.123365598455556,0.1399502237913519,0.17960435787156592,1.6311713382191657,2.012461179749811,pmfs_4_12,0,-5.2888800376835015
FULL,6,pmfs_1_18,10,2,2.594249487518126,4,0,0,1,1.0415502218546642,0.09493760739284982,0.2941632812601285,1.2684326743178784,1.2369316876852974,pmfs_2_14,0,30.272546435174036
FULL,6,pmfs_1_18,11,3,0.9623891493831469,1,1,1,1,0.43046580270706114,0.3994067815825188,0.46762923116836513,0.9584996507472867,0.0,pmfs_1_18,0,92.94004159681973
FULL,6,pmfs_1_18,12,0,9.11793104929161,13,0,0,0,1.9401261699263688,0.008479898521604683,0.009159571813351882,2.1413970987783424,2.1633307652783937,pmfs_5_12,0,-4.3346158702021444
FULL,6,pmfs_1_18,13,1,6.825061155652875,17,0,0,0,1.195031387963517,0.1772010018339686,0.2534222392154881,1.381351726887205,1.3416407864998732,pmfs_3_14,0,-5.087801947013201
FULL,6,pmfs_1_18,14,2,6.931101546787787,11,0,0,0,1.8614786004115007,0.008426337263145253,0.019767538741212877,1.9654580214726582,2.012461179749811,pmfs_4_12,0,-2.009785292298549
FULL,6,pmfs_1_18,15,3,6.658505834342543,27,0,0,0,1.1780239793812772,0.31977602322830406,0.34364951916709424,1.264573407802434,0.2999999999999998,pmfs_2_18,1,-5.512110253576068
FULL,7,pmfs_2_12,0,0,7.278208262208677,15,0,0,0,1.7003956964214737,0.06100950675485529,0.9505717035391811,0.6521333124302188,0.6000000000000005,pmfs_4_12,0,-2.155540101270894
FULL,7,pmfs_2_12,1,1,7.716801717863447,22,0,0,0,1.1590483179420223,0.024742414025591894,0.39359504468879225,1.1230635532724902,1.272792206135786,pmfs_5_15,0,0.23909013966144066
FULL,7,pmfs_2_12,2,2,0.9051978318220115,1,1,1,1,0.39219804824894977,0.4332337875611318,0.5247124720340252,0.9648604417683599,0.0,pmfs_2_12,0,5.163796465625307
FULL,7,pmfs_2_12,3,3,4.538511343647614,13,0,0,0,1.1064826510712122,0.0687361232537354,0.45052124889091405,1.1728080802522076,1.8000000000000003,pmfs_2_18,0,0.7194936539053565
FULL,7,pmfs_2_12,4,0,8.478890009224456,23,0,0,0,1.6692246807631757,0.015416939354451539,0.9812886683946281,0.8591099109580619,0.9000000000000004,pmfs_5_12,0,-1.4138082318774607
FULL,7,pmfs_2_12,5,1,2.4729741054576193,2,0,1,1,1.6508855506799733,0.9867235528238807,0.9895383080351171,0.29328958970449714,0.2999999999999998,pmfs_1_12,1,-2.369104871250615
FULL,7,pmfs_2_12,6,2,3.755337572410497,9,0,0,0,1.139065466589797,0.2602274023205174,0.7446408141473057,0.8052781849700972,0.600000000000001,pmfs_2_14,0,-1.241263963423382
FULL,7,pmfs_2_12,7,3,2.744226570167525,5,0,0,1,1.1677725203809597,0.29448014086719526,0.8432186139317583,0.7005675552060306,0.600000000000001,pmfs_2_14,0,-0.5605661687615573
FULL,7,pmfs_2_12,8,0,7.624221600025194,23,0,0,0,1.4548195938765127,0.008311115025181302,0.8407025181980693,1.00717403289951,0.9000000000000004,pmfs_5_12,0,2.4406579848720398
FULL,7,pmfs_2_12,9,1,3.686186054913755,3,0,1,1,1.5375607912246294,0.8304961906843704,0.8800819322508038,0.4936241431214698,0.2999999999999998,pmfs_1_12,1,-3.4089100938145425
FULL,7,pmfs_2_12,10,2,2.0593372250557027,3,0,1,1,0.9350154245842055,0.50299990528696,0.605110478341192,0.9105155637191268,1.824828759089466,pmfs_1_18,0,-0.2410642235845053
FULL,7,pmfs_2_12,11,3,6.63231822446419,25,0,0,0,1.1577403824886325,0.004897499330529732,0.35864899924537436,1.2286037742079787,0.848528137423858,pmfs_4_14,0,4.711389540472207
FULL,7,pmfs_2_12,12,0,6.174742666788846,14,0,0,0,1.6462555538999004,0.08017286637634151,0.9628432602589287,0.6377685697217587,0.6000000000000005,pmfs_4_12,0,-1.2653138343524049
FULL,7,pmfs_2_12,13,1,9.685362447398683,29,0,0,0,1.2572961951754955,0.005823431273067755,0.2842461716124434,1.1460667027792628,1.272792206135786,pmfs_5_15,0,4.337624964631713
FULL,7,pmfs_2_12,14,2,5.932600212886944,11,0,0,0,1.3010592885548165,0.012238559453146218,0.8121667423215322,0.8198290796746975,0.6000000000000005,pmfs_4_12,0,1.2909231567203356
FULL,7,pmfs_2_12,15,3,8.588220970754149,24,0,0,0,1.2357119050292102,0.001653125733783762,0.3641496369923234,1.1300168647436657,0.848528137423858,pmfs_4_14,0,2.9533905320563427
FULL,8,pmfs_2_13,0,0,10.570383924905805,8,0,0,0,1.4340616132108326,0.9437104922505619,0.9997189827177818,0.3958021424330769,0.42426406871192857,pmfs_1_14,0,-9.776836521026244
FULL,8,pmfs_2_13,1,1,7.441511923717724,14,0,0,0,1.595623482455594,0.14498711363616784,0.992366058742034,0.6312565015488706,0.6708203932499377,pmfs_4_12,0,-0.5086891072918203
FULL,8,pmfs_2_13,2,2,4.85173426737041,12,0,0,0,1.2321847502986367,0.39738974468849847,0.9176890689150375,0.6043520745450743,0.6708203932499377,pmfs_4_12,0,-2.4832705034881783
FULL,8,pmfs_2_13,3,3,11.233759729603587,26,0,0,0,1.3595760169878295,4.9076536032277175e-05,0.12190032865196339,1.225483189876139,1.2369316876852985,pmfs_6_12,0,1.288470873490473
FULL,8,pmfs_2_13,4,0,5.4569737169051145,9,0,0,0,1.6829269036671084,0.10012079690760128,0.9544448381830053,0.6750036208865033,0.6708203932499377,pmfs_4_12,0,0.8038348324365607
FULL,8,pmfs_2_13,5,1,9.026690619676733,32,0,0,0,1.1915505657966186,0.08492107253577415,0.7649044190493159,0.9299382684278994,0.9486832980505143,pmfs_5_12,0,-0.7771978932409649
FULL,8,pmfs_2_13,6,2,11.822306619766639,33,0,0,0,1.3309614111827819,0.0019129997579771835,0.5294088134790111,1.0500640834457335,1.2369316876852985,pmfs_6_12,0,-3.163000409645413
FULL,8,pmfs_2_13,7,3,6.226146699172233,13,0,0,0,1.6304247450485274,0.1620579803696291,0.9818715191045333,0.6315844289586516,0.6708203932499377,pmfs_4_12,0,-0.5568429264820711
FULL,8,pmfs_2_13,8,0,6.322363801731658,10,0,0,0,1.75635665620638,0.06345728371669976,0.9638790513880162,0.6785473348554373,0.6708203932499377,pmfs_4_12,0,0.545106727009351
FULL,8,pmfs_2_13,9,1,7.385639808638564,21,0,0,0,1.3512022391911618,0.23338509830081203,0.9743020914080628,0.6588963767041258,0.6708203932499377,pmfs_4_12,0,-0.5457380231870754
FULL,8,pmfs_2_13,10,2,9.645923706843227,24,0,0,0,1.691536432403792,0.0233859987776768,0.9733341350948511,0.7020008508282921,0.6708203932499377,pmfs_4_12,0,-2.555819341159733
FULL,8,pmfs_2_13,11,3,3.9129789921806806,9,0,0,0,1.1259543062502844,0.601182447087849,0.7144570429945666,0.7170585625007213,1.529705854077835,pmfs_1_18,0,-2.3049483349828055
FULL,8,pmfs_2_13,12,0,10.822780527950595,32,0,0,0,1.4058063731430241,0.001357552776595668,0.32311591724048655,1.117743503601275,1.2369316876852985,pmfs_6_12,0,1.1248824503165231
FULL,8,pmfs_2_13,13,1,10.348795630577545,32,0,0,0,1.1825407864603747,0.0016501198860019478,0.33131455660262854,1.208494976639987,1.2369316876852983,pmfs_6_14,0,1.6493682208599818
FULL,8,pmfs_2_13,14,2,10.996237982552469,33,0,0,0,1.1815308219966374,0.00015901697398687062,0.3782200565912132,1.1572340606215414,0.6708203932499376,pmfs_4_14,0,-1.7066785633309465
FULL,8,pmfs_2_13,15,3,8.242651783618319,14,0,0,0,1.794673083804574,0.09926850984506205,0.9977850897629645,0.637548707747866,0.6708203932499377,pmfs_4_12,0,-0.38621535887129177
FULL,9,pmfs_2_14,0,0,3.869350246797831,5,0,0,1,1.6455311966332171,0.1611140700982559,0.9901631726165937,0.7604968454304865,0.848528137423858,pmfs_4_12,0,-1.3788879844618833
FULL,9,pmfs_2_14,1,1,4.359935528117704,7,0,0,0,1.4164420800761452,0.24894285587976858,0.9910888103248976,0.696163596029947,0.848528137423858,pmfs_4_12,0,-2.4851438829153647
FULL,9,pmfs_2_14,2,2,5.918373278324529,8,0,0,0,1.4584504940314478,0.04911367705388192,0.692862543397456,0.9008601087857381,0.848528137423858,pmfs_4_12,0,-1.2880486637526936
FULL,9,pmfs_2_14,3,3,64.71977076673885,101,0,0,0,1.4279164982020505,0.0006138463579111349,0.22142936158891127,1.2214440201974104,1.3416407864998745,pmfs_6_12,0,-52.99293769529841
FULL,9,pmfs_2_14,4,0,4.723454632031568,9,0,0,0,1.199879897858601,0.3797546377869364,0.8139040870309489,0.6724355572665,0.6708203932499366,pmfs_1_16,0,1.1040381832251285
FULL,9,pmfs_2_14,5,1,2.3584313663948864,3,0,1,1,1.2751965342216254,0.31788058657051976,0.9757520771947078,0.6578805807275631,0.848528137423858,pmfs_4_12,0,-0.6931726197573322
