mode,candidate_id,source_sample,replica,source_x,source_y,score
persistent,quadtree_14_31_1_1,4,5,-3.05556702613830566406,1.45328950881958007812,0.728325278200614267604
persistent,quadtree_14_31_1_1,4,6,-3.05556702613830566406,1.45328950881958007812,0.728173021861854074773
persistent,quadtree_14_31_1_1,4,7,-3.05556702613830566406,1.45328950881958007812,0.726935181065050905992
persistent,quadtree_14_31_1_1,5,0,-3.07629060745239257812,1.42834651470184326172,0.717293575633817145508
persistent,quadtree_14_31_1_1,5,1,-3.07629060745239257812,1.42834651470184326172,0.731905826171594912346
persistent,quadtree_14_31_1_1,5,2,-3.07629060745239257812,1.42834651470184326172,0.726103043199666028798
persistent,quadtree_14_31_1_1,5,3,-3.07629060745239257812,1.42834651470184326172,0.723920856624456706058
persistent,quadtree_14_31_1_1,5,4,-3.07629060745239257812,1.42834651470184326172,0.727873914025865256338
persistent,quadtree_14_31_1_1,5,5,-3.07629060745239257812,1.42834651470184326172,0.727762844786656879338
persistent,quadtree_14_31_1_1,5,6,-3.07629060745239257812,1.42834651470184326172,0.725241256093900964143
persistent,quadtree_14_31_1_1,5,7,-3.07629060745239257812,1.42834651470184326172,0.728376391766800770054
persistent,quadtree_14_31_1_1,6,0,-3.17370462417602539062,1.48514008522033691406,0.727095688443459648538
persistent,quadtree_14_31_1_1,6,1,-3.17370462417602539062,1.48514008522033691406,0.71758618647291882558
persistent,quadtree_14_31_1_1,6,2,-3.17370462417602539062,1.48514008522033691406,0.728459632921066890885
persistent,quadtree_14_31_1_1,6,3,-3.17370462417602539062,1.48514008522033691406,0.675285851352505882457
persistent,quadtree_14_31_1_1,6,4,-3.17370462417602539062,1.48514008522033691406,0.715319301446913082226
persistent,quadtree_14_31_1_1,6,5,-3.17370462417602539062,1.48514008522033691406,0.724700896224642257385
persistent,quadtree_14_31_1_1,6,6,-3.17370462417602539062,1.48514008522033691406,0.729926605548513387155
persistent,quadtree_14_31_1_1,6,7,-3.17370462417602539062,1.48514008522033691406,0.725221434288543970268
persistent,quadtree_14_31_1_1,7,0,-3.1677703857421875,1.70752048492431640625,0.730644549530647451194
persistent,quadtree_14_31_1_1,7,1,-3.1677703857421875,1.70752048492431640625,0.729735329370525236039
persistent,quadtree_14_31_1_1,7,2,-3.1677703857421875,1.70752048492431640625,0.728261622589723975286
persistent,quadtree_14_31_1_1,7,3,-3.1677703857421875,1.70752048492431640625,0.678151571437996827929
persistent,quadtree_14_31_1_1,7,4,-3.1677703857421875,1.70752048492431640625,0.73078375351453243587
persistent,quadtree_14_31_1_1,7,5,-3.1677703857421875,1.70752048492431640625,0.731602116185250640529
persistent,quadtree_14_31_1_1,7,6,-3.1677703857421875,1.70752048492431640625,0.715344723855565945445
persistent,quadtree_14_31_1_1,7,7,-3.1677703857421875,1.70752048492431640625,0.726995445237901238866
resampled,quadtree_7_27_1_1,-1,0,nan,nan,0.000560148999400584539166
fixed_center,quadtree_7_27_1_1,-1,0,-5.30000010132789611816,0.370000213384628295898,0.000582734002002236214849
resampled,quadtree_7_27_1_1,-1,1,nan,nan,0.000356757692979396038349
fixed_center,quadtree_7_27_1_1,-1,1,-5.30000010132789611816,0.370000213384628295898,0.000504676011966757379087
resampled,quadtree_7_27_1_1,-1,2,nan,nan,0.000901059288095800991532
fixed_center,quadtree_7_27_1_1,-1,2,-5.30000010132789611816,0.370000213384628295898,0.000177335126100890236242
resampled,quadtree_7_27_1_1,-1,3,nan,nan,8.21146275674801793499e-05
fixed_center,quadtree_7_27_1_1,-1,3,-5.30000010132789611816,0.370000213384628295898,0.000140411986430951364427
resampled,quadtree_7_27_1_1,-1,4,nan,nan,0.000150237692431727657152
fixed_center,quadtree_7_27_1_1,-1,4,-5.30000010132789611816,0.370000213384628295898,0.000118476005329128546298
resampled,quadtree_7_27_1_1,-1,5,nan,nan,0.000109156727485131633169
fixed_center,quadtree_7_27_1_1,-1,5,-5.30000010132789611816,0.370000213384628295898,0.000114230541228917079411
resampled,quadtree_7_27_1_1,-1,6,nan,nan,0.000559544676324382382218
fixed_center,quadtree_7_27_1_1,-1,6,-5.30000010132789611816,0.370000213384628295898,0.000541037533877749349936
resampled,quadtree_7_27_1_1,-1,7,nan,nan,0.000108050175805867646787
fixed_center,quadtree_7_27_1_1,-1,7,-5.30000010132789611816,0.370000213384628295898,0.000137755638952096451483
persistent,quadtree_7_27_1_1,0,0,-5.36967515945434570312,0.326894491910934448242,0.000522523951438806949225
persistent,quadtree_7_27_1_1,0,1,-5.36967515945434570312,0.326894491910934448242,0.000441009848300460331862
persistent,quadtree_7_27_1_1,0,2,-5.36967515945434570312,0.326894491910934448242,0.000723681181310685200211
persistent,quadtree_7_27_1_1,0,3,-5.36967515945434570312,0.326894491910934448242,0.000167917132040267234537
persistent,quadtree_7_27_1_1,0,4,-5.36967515945434570312,0.326894491910934448242,7.09351398887683608786e-05
persistent,quadtree_7_27_1_1,0,5,-5.36967515945434570312,0.326894491910934448242,6.87531413236976096395e-05
persistent,quadtree_7_27_1_1,0,6,-5.36967515945434570312,0.326894491910934448242,5.08049763936431136609e-05
persistent,quadtree_7_27_1_1,0,7,-5.36967515945434570312,0.326894491910934448242,0.000121951235498120222997
persistent,quadtree_7_27_1_1,1,0,-5.35533618927001953125,0.502967178821563720703,0.000468149068742404594166
persistent,quadtree_7_27_1_1,1,1,-5.35533618927001953125,0.502967178821563720703,0.000390096564958822261659
persistent,quadtree_7_27_1_1,1,2,-5.35533618927001953125,0.502967178821563720703,0.000948138392477628007993
persistent,quadtree_7_27_1_1,1,3,-5.35533618927001953125,0.502967178821563720703,0.000680115660507968174161
persistent,quadtree_7_27_1_1,1,4,-5.35533618927001953125,0.502967178821563720703,0.000132096232920977465376
persistent,quadtree_7_27_1_1,1,5,-5.35533618927001953125,0.502967178821563720703,7.1901705669740338078e-05
persistent,quadtree_7_27_1_1,1,6,-5.35533618927001953125,0.502967178821563720703,0.000624986456375460692768
persistent,quadtree_7_27_1_1,1,7,-5.35533618927001953125,0.502967178821563720703,0.00010283962095875716851
persistent,quadtree_7_27_1_1,2,0,-5.16162061691284179688,0.292002350091934204102,6.82389578470677845417e-05
persistent,quadtree_7_27_1_1,2,1,-5.16162061691284179688,0.292002350091934204102,0.000574103347511364401116
persistent,quadtree_7_27_1_1,2,2,-5.16162061691284179688,0.292002350091934204102,0.0011292409472080622407
persistent,quadtree_7_27_1_1,2,3,-5.16162061691284179688,0.292002350091934204102,0.000650415550386177598699
persistent,quadtree_7_27_1_1,2,4,-5.16162061691284179688,0.292002350091934204102,0.00031622549042590357731
persistent,quadtree_7_27_1_1,2,5,-5.16162061691284179688,0.292002350091934204102,0.00018694293204630655934
persistent,quadtree_7_27_1_1,2,6,-5.16162061691284179688,0.292002350091934204102,0.000634579274947945276144
persistent,quadtree_7_27_1_1,2,7,-5.16162061691284179688,0.292002350091934204102,0.00016313259891788650911
persistent,quadtree_7_27_1_1,3,0,-5.43957567214965820312,0.432812631130218505859,0.000410146134131213066457
persistent,quadtree_7_27_1_1,3,1,-5.43957567214965820312,0.432812631130218505859,0.000375099659836348865732
persistent,quadtree_7_27_1_1,3,2,-5.43957567214965820312,0.432812631130218505859,0.000846041925145296553344
persistent,quadtree_7_27_1_1,3,3,-5.43957567214965820312,0.432812631130218505859,0.000575066511392577523235
persistent,quadtree_7_27_1_1,3,4,-5.43957567214965820312,0.432812631130218505859,0.000260598781663457399065
persistent,quadtree_7_27_1_1,3,5,-5.43957567214965820312,0.432812631130218505859,4.78303127632284274709e-05
persistent,quadtree_7_27_1_1,3,6,-5.43957567214965820312,0.432812631130218505859,0.000153594461435014584193
persistent,quadtree_7_27_1_1,3,7,-5.43957567214965820312,0.432812631130218505859,4.46866703224933346149e-05
persistent,quadtree_7_27_1_1,4,0,-5.15556669235229492188,0.25328972935676574707,0.00074579005103204481223
persistent,quadtree_7_27_1_1,4,1,-5.15556669235229492188,0.25328972935676574707,0.00023560769461807433356
persistent,quadtree_7_27_1_1,4,2,-5.15556669235229492188,0.25328972935676574707,0.0011749496905304192403
persistent,quadtree_7_27_1_1,4,3,-5.15556669235229492188,0.25328972935676574707,0.000950282967870227948688
persistent,quadtree_7_27_1_1,4,4,-5.15556669235229492188,0.25328972935676574707,0.000121565783460722291281
persistent,quadtree_7_27_1_1,4,5,-5.15556669235229492188,0.25328972935676574707,0.000136871649364723977783
persistent,quadtree_7_27_1_1,4,6,-5.15556669235229492188,0.25328972935676574707,0.000631583580481937448546
persistent,quadtree_7_27_1_1,4,7,-5.15556669235229492188,0.25328972935676574707,0.000159140117420432258174
persistent,quadtree_7_27_1_1,5,0,-5.1762905120849609375,0.228346720337867736816,0.000539774562792769246735
persistent,quadtree_7_27_1_1,5,1,-5.1762905120849609375,0.228346720337867736816,0.000508035656681768163706
persistent,quadtree_7_27_1_1,5,2,-5.1762905120849609375,0.228346720337867736816,0.00109623178922065578717
persistent,quadtree_7_27_1_1,5,3,-5.1762905120849609375,0.228346720337867736816,0.000162919796069428694611
persistent,quadtree_7_27_1_1,5,4,-5.1762905120849609375,0.228346720337867736816,0.00013570704369482863098
persistent,quadtree_7_27_1_1,5,5,-5.1762905120849609375,0.228346720337867736816,0.000115915333686146797843
persistent,quadtree_7_27_1_1,5,6,-5.1762905120849609375,0.228346720337867736816,0.000612669721560476576978
persistent,quadtree_7_27_1_1,5,7,-5.1762905120849609375,0.228346720337867736816,5.99606218874022249321e-05
persistent,quadtree_7_27_1_1,6,0,-5.27370452880859375,0.285140305757522583008,0.000536369107598368985407
persistent,quadtree_7_27_1_1,6,1,-5.27370452880859375,0.285140305757522583008,0.000473201451206598895927
persistent,quadtree_7_27_1_1,6,2,-5.27370452880859375,0.285140305757522583008,0.000913677476024339565407
persistent,quadtree_7_27_1_1,6,3,-5.27370452880859375,0.285140305757522583008,0.000743612248552697142449
persistent,quadtree_7_27_1_1,6,4,-5.27370452880859375,0.285140305757522583008,0.000164718497205334363342
persistent,quadtree_7_27_1_1,6,5,-5.27370452880859375,0.285140305757522583008,6.58079182938239529699e-05
persistent,quadtree_7_27_1_1,6,6,-5.27370452880859375,0.285140305757522583008,5.47551080997423399473e-05
persistent,quadtree_7_27_1_1,6,7,-5.27370452880859375,0.285140305757522583008,5.37717146213209799598e-05
persistent,quadtree_7_27_1_1,7,0,-5.26777029037475585938,0.507520616054534912109,0.000730400372755802492745
persistent,quadtree_7_27_1_1,7,1,-5.26777029037475585938,0.507520616054534912109,0.000484205630823162575856
persistent,quadtree_7_27_1_1,7,2,-5.26777029037475585938,0.507520616054534912109,0.00111235578963588092338
persistent,quadtree_7_27_1_1,7,3,-5.26777029037475585938,0.507520616054534912109,0.000567321324365397619121
persistent,quadtree_7_27_1_1,7,4,-5.26777029037475585938,0.507520616054534912109,0.00033936932774814291776
persistent,quadtree_7_27_1_1,7,5,-5.26777029037475585938,0.507520616054534912109,0.000129335232932380079339
persistent,quadtree_7_27_1_1,7,6,-5.26777029037475585938,0.507520616054534912109,0.000604104382940154967319
persistent,quadtree_7_27_1_1,7,7,-5.26777029037475585938,0.507520616054534912109,0.000121693616747009883083
resampled,quadtree_8_19_4_5,-1,0,nan,nan,0.000918582384341552275532
fixed_center,quadtree_8_19_4_5,-1,0,-4.55000007152557373047,-1.42999985814094543457,0.00164139858625741427944
resampled,quadtree_8_19_4_5,-1,1,nan,nan,0.000775477097656911193364
fixed_center,quadtree_8_19_4_5,-1,1,-4.55000007152557373047,-1.42999985814094543457,0.00146395498493830312581
resampled,quadtree_8_19_4_5,-1,2,nan,nan,0.0005135464277029417648
fixed_center,quadtree_8_19_4_5,-1,2,-4.55000007152557373047,-1.42999985814094543457,0.000836275466921108641333
resampled,quadtree_8_19_4_5,-1,3,nan,nan,0.000401678564127834584061
fixed_center,quadtree_8_19_4_5,-1,3,-4.55000007152557373047,-1.42999985814094543457,0.000737082382242180916187
resampled,quadtree_8_19_4_5,-1,4,nan,nan,0.000410645779016603677373
fixed_center,quadtree_8_19_4_5,-1,4,-4.55000007152557373047,-1.42999985814094543457,0.000163968337144583636511
resampled,quadtree_8_19_4_5,-1,5,nan,nan,0.000360254748098702880459
fixed_center,quadtree_8_19_4_5,-1,5,-4.55000007152557373047,-1.42999985814094543457,0.000650330166488701749152
resampled,quadtree_8_19_4_5,-1,6,nan,nan,0.000132711023814470104964
fixed_center,quadtree_8_19_4_5,-1,6,-4.55000007152557373047,-1.42999985814094543457,0.000304342515773190536593
resampled,quadtree_8_19_4_5,-1,7,nan,nan,0.000175158270239484410575
fixed_center,quadtree_8_19_4_5,-1,7,-4.55000007152557373047,-1.42999985814094543457,0.000250665619926605213498
persistent,quadtree_8_19_4_5,0,0,-4.828701019287109375,-1.64552915096282958984,0.00019272638268005106105
persistent,quadtree_8_19_4_5,0,1,-4.828701019287109375,-1.64552915096282958984,0.00150376473756664282085
persistent,quadtree_8_19_4_5,0,2,-4.828701019287109375,-1.64552915096282958984,0.000611822630240067192646
persistent,quadtree_8_19_4_5,0,3,-4.828701019287109375,-1.64552915096282958984,0.000450732956166159327983
persistent,quadtree_8_19_4_5,0,4,-4.828701019287109375,-1.64552915096282958984,0.00030333914560365306378
persistent,quadtree_8_19_4_5,0,5,-4.828701019287109375,-1.64552915096282958984,0.00128936486513893271452
persistent,quadtree_8_19_4_5,0,6,-4.828701019287109375,-1.64552915096282958984,0.00067292090645428002643
persistent,quadtree_8_19_4_5,0,7,-4.828701019287109375,-1.64552915096282958984,0.000271713136249549510543
persistent,quadtree_8_19_4_5,1,0,-4.77134561538696289062,-0.76516628265380859375,0.00113713510790698906023
persistent,quadtree_8_19_4_5,1,1,-4.77134561538696289062,-0.76516628265380859375,0.000688123084761750344899
persistent,quadtree_8_19_4_5,1,2,-4.77134561538696289062,-0.76516628265380859375,0.00103593171852038904427
persistent,quadtree_8_19_4_5,1,3,-4.77134561538696289062,-0.76516628265380859375,0.000558301662758605945788
persistent,quadtree_8_19_4_5,1,4,-4.77134561538696289062,-0.76516628265380859375,0.000291177196906442712793
persistent,quadtree_8_19_4_5,1,5,-4.77134561538696289062,-0.76516628265380859375,0.000154462902325611497918
persistent,quadtree_8_19_4_5,1,6,-4.77134561538696289062,-0.76516628265380859375,0.000298637915267048494048
persistent,quadtree_8_19_4_5,1,7,-4.77134561538696289062,-0.76516628265380859375,0.000112359678795773550688
persistent,quadtree_8_19_4_5,2,0,-3.99648141860961914062,-1.81998968124389648438,0.000565589287747131281571
persistent,quadtree_8_19_4_5,2,1,-3.99648141860961914062,-1.81998968124389648438,0.00121890465910089733412
persistent,quadtree_8_19_4_5,2,2,-3.99648141860961914062,-1.81998968124389648438,0.00220678119458386873149
persistent,quadtree_8_19_4_5,2,3,-3.99648141860961914062,-1.81998968124389648438,0.000455539268711642400637
persistent,quadtree_8_19_4_5,2,4,-3.99648141860961914062,-1.81998968124389648438,0.00104198709162917781823
persistent,quadtree_8_19_4_5,2,5,-3.99648141860961914062,-1.81998968124389648438,0.00339887879213490276176
persistent,quadtree_8_19_4_5,2,6,-3.99648141860961914062,-1.81998968124389648438,0.000768679469606542807946
persistent,quadtree_8_19_4_5,2,7,-3.99648141860961914062,-1.81998968124389648438,0.000608780169781283084492
persistent,quadtree_8_19_4_5,3,0,-5.10830402374267578125,-1.11593866348266601562,0.000711090314838221074388
persistent,quadtree_8_19_4_5,3,1,-5.10830402374267578125,-1.11593866348266601562,0.000413164187896428431944
persistent,quadtree_8_19_4_5,3,2,-5.10830402374267578125,-1.11593866348266601562,0.000111159403941734891006
persistent,quadtree_8_19_4_5,3,3,-5.10830402374267578125,-1.11593866348266601562,0.00027908055590908553496
persistent,quadtree_8_19_4_5,3,4,-5.10830402374267578125,-1.11593866348266601562,0.000117602864918201364519
persistent,quadtree_8_19_4_5,3,5,-5.10830402374267578125,-1.11593866348266601562,0.000374526955223923583101
persistent,quadtree_8_19_4_5,3,6,-5.10830402374267578125,-1.11593866348266601562,0.000459713562345637021461
persistent,quadtree_8_19_4_5,3,7,-5.10830402374267578125,-1.11593866348266601562,0.0001129777403267930383
persistent,quadtree_8_19_4_5,4,0,-3.97226715087890625,-2.01355266571044921875,0.000647042246708856291988
persistent,quadtree_8_19_4_5,4,1,-3.97226715087890625,-2.01355266571044921875,0.00462418546729994561932
persistent,quadtree_8_19_4_5,4,2,-3.97226715087890625,-2.01355266571044921875,0.00225210354254496862056
persistent,quadtree_8_19_4_5,4,3,-3.97226715087890625,-2.01355266571044921875,0.00106478042565044314263
persistent,quadtree_8_19_4_5,4,4,-3.97226715087890625,-2.01355266571044921875,0.000944645770839674911798
persistent,quadtree_8_19_4_5,4,5,-3.97226715087890625,-2.01355266571044921875,0.00317712903393137047286
persistent,quadtree_8_19_4_5,4,6,-3.97226715087890625,-2.01355266571044921875,0.001003414815531391459
persistent,quadtree_8_19_4_5,4,7,-3.97226715087890625,-2.01355266571044921875,0.00469870268533323102794
persistent,quadtree_8_19_4_5,5,0,-4.05516195297241210938,-2.13826751708984375,0.00190909019551905287514
persistent,quadtree_8_19_4_5,5,1,-4.05516195297241210938,-2.13826751708984375,0.000424117025422443816839
persistent,quadtree_8_19_4_5,5,2,-4.05516195297241210938,-2.13826751708984375,0.00581473798351324214903
persistent,quadtree_8_19_4_5,5,3,-4.05516195297241210938,-2.13826751708984375,0.0024095444923027052876
persistent,quadtree_8_19_4_5,5,4,-4.05516195297241210938,-2.13826751708984375,0.000647976676294776591923
persistent,quadtree_8_19_4_5,5,5,-4.05516195297241210938,-2.13826751708984375,0.00373356626159314369464
persistent,quadtree_8_19_4_5,5,6,-4.05516195297241210938,-2.13826751708984375,0.000533153393875055267704
persistent,quadtree_8_19_4_5,5,7,-4.05516195297241210938,-2.13826751708984375,0.000763484077974362052828
persistent,quadtree_8_19_4_5,6,0,-4.44481801986694335938,-1.85429978370666503906,0.000325129234034694466808
persistent,quadtree_8_19_4_5,6,1,-4.44481801986694335938,-1.85429978370666503906,0.00204469125876257314972
persistent,quadtree_8_19_4_5,6,2,-4.44481801986694335938,-1.85429978370666503906,0.00112124138863552758239
persistent,quadtree_8_19_4_5,6,3,-4.44481801986694335938,-1.85429978370666503906,0.000325755843721376790436
persistent,quadtree_8_19_4_5,6,4,-4.44481801986694335938,-1.85429978370666503906,0.000648960251144450793223
persistent,quadtree_8_19_4_5,6,5,-4.44481801986694335938,-1.85429978370666503906,0.00100575461689520204168
persistent,quadtree_8_19_4_5,6,6,-4.44481801986694335938,-1.85429978370666503906,0.000305705919426209524408
persistent,quadtree_8_19_4_5,6,7,-4.44481801986694335938,-1.85429978370666503906,0.000606915180085989387909
persistent,quadtree_8_19_4_5,7,0,-4.42108106613159179688,-0.742398977279663085938,0.00227487178006955067315
persistent,quadtree_8_19_4_5,7,1,-4.42108106613159179688,-0.742398977279663085938,0.000460727281238784098815
persistent,quadtree_8_19_4_5,7,2,-4.42108106613159179688,-0.742398977279663085938,0.00055691448954761805534
persistent,quadtree_8_19_4_5,7,3,-4.42108106613159179688,-0.742398977279663085938,0.000670014237116845357552
persistent,quadtree_8_19_4_5,7,4,-4.42108106613159179688,-0.742398977279663085938,0.000119206017154616193535
persistent,quadtree_8_19_4_5,7,5,-4.42108106613159179688,-0.742398977279663085938,0.000484554558331440464127
persistent,quadtree_8_19_4_5,7,6,-4.42108106613159179688,-0.742398977279663085938,0.00154261740952467124675
persistent,quadtree_8_19_4_5,7,7,-4.42108106613159179688,-0.742398977279663085938,0.000140260614831309445205
resampled,quadtree_19_27_2_2,-1,0,nan,nan,0.315484298057356357404
fixed_center,quadtree_19_27_2_2,-1,0,-1.54999995231628417969,0.520000219345092773438,0.332338532043625038345
resampled,quadtree_19_27_2_2,-1,1,nan,nan,0.363292742364550778173
fixed_center,quadtree_19_27_2_2,-1,1,-1.54999995231628417969,0.520000219345092773438,0.34776453878909326659
resampled,quadtree_19_27_2_2,-1,2,nan,nan,0.359217689070847718034
fixed_center,quadtree_19_27_2_2,-1,2,-1.54999995231628417969,0.520000219345092773438,0.314416822228353067757
resampled,quadtree_19_27_2_2,-1,3,nan,nan,0.291540008090342226305
fixed_center,quadtree_19_27_2_2,-1,3,-1.54999995231628417969,0.520000219345092773438,0.276603094625002981127
resampled,quadtree_19_27_2_2,-1,4,nan,nan,0.31232665311930329208
fixed_center,quadtree_19_27_2_2,-1,4,-1.54999995231628417969,0.520000219345092773438,0.30093422433453932295
resampled,quadtree_19_27_2_2,-1,5,nan,nan,0.333988916894820876815
fixed_center,quadtree_19_27_2_2,-1,5,-1.54999995231628417969,0.520000219345092773438,0.278907137433149540905
resampled,quadtree_19_27_2_2,-1,6,nan,nan,0.351010960286082249963
fixed_center,quadtree_19_27_2_2,-1,6,-1.54999995231628417969,0.520000219345092773438,0.348143831027835638992
resampled,quadtree_19_27_2_2,-1,7,nan,nan,0.308319327096035416532
fixed_center,quadtree_19_27_2_2,-1,7,-1.54999995231628417969,0.520000219345092773438,0.319712251283779706393
persistent,quadtree_19_27_2_2,0,0,-1.68935036659240722656,0.433788686990737915039,0.264295309587291074192
persistent,quadtree_19_27_2_2,0,1,-1.68935036659240722656,0.433788686990737915039,0.316588683458491425781
persistent,quadtree_19_27_2_2,0,2,-1.68935036659240722656,0.433788686990737915039,0.335538754327128875874
persistent,quadtree_19_27_2_2,0,3,-1.68935036659240722656,0.433788686990737915039,0.236034321693777215506
persistent,quadtree_19_27_2_2,0,4,-1.68935036659240722656,0.433788686990737915039,0.301355658124295076097
persistent,quadtree_19_27_2_2,0,5,-1.68935036659240722656,0.433788686990737915039,0.300873349413877564436
persistent,quadtree_19_27_2_2,0,6,-1.68935036659240722656,0.433788686990737915039,0.34823674016559172739
persistent,quadtree_19_27_2_2,0,7,-1.68935036659240722656,0.433788686990737915039,0.283562893283132250855
persistent,quadtree_19_27_2_2,1,0,-1.66067266464233398438,0.785934031009674072266,0.360733955425271220354
persistent,quadtree_19_27_2_2,1,1,-1.66067266464233398438,0.785934031009674072266,0.33766600062994802731
persistent,quadtree_19_27_2_2,1,2,-1.66067266464233398438,0.785934031009674072266,0.391468328758988701248
persistent,quadtree_19_27_2_2,1,3,-1.66067266464233398438,0.785934031009674072266,0.402923915124435369126
persistent,quadtree_19_27_2_2,1,4,-1.66067266464233398438,0.785934031009674072266,0.322886457871530231889
persistent,quadtree_19_27_2_2,1,5,-1.66067266464233398438,0.785934031009674072266,0.395465107073392009633
persistent,quadtree_19_27_2_2,1,6,-1.66067266464233398438,0.785934031009674072266,0.456224433052430316453
persistent,quadtree_19_27_2_2,1,7,-1.66067266464233398438,0.785934031009674072266,0.349245097120445468055
persistent,quadtree_19_27_2_2,2,0,-1.27324068546295166016,0.364004433155059814453,0.421264190739942521113
persistent,quadtree_19_27_2_2,2,1,-1.27324068546295166016,0.364004433155059814453,0.366546560539981630049
persistent,quadtree_19_27_2_2,2,2,-1.27324068546295166016,0.364004433155059814453,0.399537119824715277356
persistent,quadtree_19_27_2_2,2,3,-1.27324068546295166016,0.364004433155059814453,0.361373125551224296605
persistent,quadtree_19_27_2_2,2,4,-1.27324068546295166016,0.364004433155059814453,0.35898687225576788901
persistent,quadtree_19_27_2_2,2,5,-1.27324068546295166016,0.364004433155059814453,0.355467099968877988931
persistent,quadtree_19_27_2_2,2,6,-1.27324068546295166016,0.364004433155059814453,0.398243083091631186276
persistent,quadtree_19_27_2_2,2,7,-1.27324068546295166016,0.364004433155059814453,0.31422093108878744748
persistent,quadtree_19_27_2_2,3,0,-1.82915186882019042969,0.645624995231628417969,0.333747863360976922885
persistent,quadtree_19_27_2_2,3,1,-1.82915186882019042969,0.645624995231628417969,0.263230582599630934216
persistent,quadtree_19_27_2_2,3,2,-1.82915186882019042969,0.645624995231628417969,0.301429623158798692316
persistent,quadtree_19_27_2_2,3,3,-1.82915186882019042969,0.645624995231628417969,0.305068427721602409669
persistent,quadtree_19_27_2_2,3,4,-1.82915186882019042969,0.645624995231628417969,0.265133108454511129539
persistent,quadtree_19_27_2_2,3,5,-1.82915186882019042969,0.645624995231628417969,0.395107028967841947471
persistent,quadtree_19_27_2_2,3,6,-1.82915186882019042969,0.645624995231628417969,0.363681688660915703408
persistent,quadtree_19_27_2_2,3,7,-1.82915186882019042969,0.645624995231628417969,0.33431267769274104003
persistent,quadtree_19_27_2_2,4,0,-1.26113355159759521484,0.286579161882400512695,0.314136246462122532759
persistent,quadtree_19_27_2_2,4,1,-1.26113355159759521484,0.286579161882400512695,0.361049193576939125741
persistent,quadtree_19_27_2_2,4,2,-1.26113355159759521484,0.286579161882400512695,0.325193380558748297208
persistent,quadtree_19_27_2_2,4,3,-1.26113355159759521484,0.286579161882400512695,0.360122431662673344265
persistent,quadtree_19_27_2_2,4,4,-1.26113355159759521484,0.286579161882400512695,0.316323345363276524632
persistent,quadtree_19_27_2_2,4,5,-1.26113355159759521484,0.286579161882400512695,0.277203942960491180378
persistent,quadtree_19_27_2_2,4,6,-1.26113355159759521484,0.286579161882400512695,0.353124301440082603745
persistent,quadtree_19_27_2_2,4,7,-1.26113355159759521484,0.286579161882400512695,0.332812964484236598821
persistent,quadtree_19_27_2_2,5,0,-1.30258083343505859375,0.236693173646926879883,0.322804999476779765072
persistent,quadtree_19_27_2_2,5,1,-1.30258083343505859375,0.236693173646926879883,0.2543113890458709594
persistent,quadtree_19_27_2_2,5,2,-1.30258083343505859375,0.236693173646926879883,0.323471861891623866823
persistent,quadtree_19_27_2_2,5,3,-1.30258083343505859375,0.236693173646926879883,0.29152036345290605808
persistent,quadtree_19_27_2_2,5,4,-1.30258083343505859375,0.236693173646926879883,0.279868242085916223876
persistent,quadtree_19_27_2_2,5,5,-1.30258083343505859375,0.236693173646926879883,0.294592803312269767394
persistent,quadtree_19_27_2_2,5,6,-1.30258083343505859375,0.236693173646926879883,0.341247864687113422889
persistent,quadtree_19_27_2_2,5,7,-1.30258083343505859375,0.236693173646926879883,0.267460514306591402687
persistent,quadtree_19_27_2_2,6,0,-1.49740910530090332031,0.350280374288558959961,0.288932066423999836307
persistent,quadtree_19_27_2_2,6,1,-1.49740910530090332031,0.350280374288558959961,0.264532195792360852959
persistent,quadtree_19_27_2_2,6,2,-1.49740910530090332031,0.350280374288558959961,0.320882299963235152621
persistent,quadtree_19_27_2_2,6,3,-1.49740910530090332031,0.350280374288558959961,0.276201492160293807986
persistent,quadtree_19_27_2_2,6,4,-1.49740910530090332031,0.350280374288558959961,0.25507721649026172611
persistent,quadtree_19_27_2_2,6,5,-1.49740910530090332031,0.350280374288558959961,0.269297108836547570952
persistent,quadtree_19_27_2_2,6,6,-1.49740910530090332031,0.350280374288558959961,0.357852082679281593264
persistent,quadtree_19_27_2_2,6,7,-1.49740910530090332031,0.350280374288558959961,0.286198594609921416358
persistent,quadtree_19_27_2_2,7,0,-1.4855403900146484375,0.795040965080261230469,0.48681401730015923761
persistent,quadtree_19_27_2_2,7,1,-1.4855403900146484375,0.795040965080261230469,0.433696386655376885056
persistent,quadtree_19_27_2_2,7,2,-1.4855403900146484375,0.795040965080261230469,0.379249588104682344334
persistent,quadtree_19_27_2_2,7,3,-1.4855403900146484375,0.795040965080261230469,0.402531548743967423914
persistent,quadtree_19_27_2_2,7,4,-1.4855403900146484375,0.795040965080261230469,0.407448327622472278049
persistent,quadtree_19_27_2_2,7,5,-1.4855403900146484375,0.795040965080261230469,0.435236746792261129505
persistent,quadtree_19_27_2_2,7,6,-1.4855403900146484375,0.795040965080261230469,0.405050164065135079138
persistent,quadtree_19_27_2_2,7,7,-1.4855403900146484375,0.795040965080261230469,0.423743941288507866598
resampled,quadtree_24_25_1_1,-1,0,nan,nan,0.503015805975717420092
fixed_center,quadtree_24_25_1_1,-1,0,-0.199999898672103881836,-0.229999810457229614258,0.664676100014943897689
resampled,quadtree_24_25_1_1,-1,1,nan,nan,0.582756117681103879863
