house,carrier_index,carrier_id,origin_i,origin_j,size_i,size_j,pmfs_grid_i,pmfs_grid_j,pmfs_x,pmfs_y,gaden_x_index,gaden_y_index,legal_height_count,legal_heights_m,placement_weight
H02,142,quadtree_16_24_2_2,16,24,2,2,16,24,-0.44272994995117188,-0.10087966918945312,49,73,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,142,quadtree_16_24_2_2,16,24,2,2,16,25,-0.44272994995117188,0.19912004470825195,49,76,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,142,quadtree_16_24_2_2,16,24,2,2,17,24,-0.1427302360534668,-0.10087966918945312,52,73,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,142,quadtree_16_24_2_2,16,24,2,2,17,25,-0.1427302360534668,0.19912004470825195,52,76,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,143,quadtree_16_26_2_2,16,26,2,2,16,26,-0.44272994995117188,0.49912023544311523,49,79,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,143,quadtree_16_26_2_2,16,26,2,2,17,26,-0.1427302360534668,0.49912023544311523,52,79,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,144,quadtree_16_28_2_2,16,28,2,2,16,29,-0.44272994995117188,1.3991203308105469,49,88,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,144,quadtree_16_28_2_2,16,28,2,2,17,29,-0.1427302360534668,1.3991203308105469,52,88,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,145,quadtree_16_30_2_2,16,30,2,2,16,30,-0.44272994995117188,1.6991205215454102,49,91,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,145,quadtree_16_30_2_2,16,30,2,2,16,31,-0.44272994995117188,1.9991207122802734,49,94,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,145,quadtree_16_30_2_2,16,30,2,2,17,30,-0.1427302360534668,1.6991205215454102,52,91,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,145,quadtree_16_30_2_2,16,30,2,2,17,31,-0.1427302360534668,1.9991207122802734,52,94,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,146,quadtree_16_32_2_2,16,32,2,2,16,32,-0.44272994995117188,2.2991199493408203,49,97,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,146,quadtree_16_32_2_2,16,32,2,2,16,33,-0.44272994995117188,2.5991201400756836,49,100,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,146,quadtree_16_32_2_2,16,32,2,2,17,32,-0.1427302360534668,2.2991199493408203,52,97,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,146,quadtree_16_32_2_2,16,32,2,2,17,33,-0.1427302360534668,2.5991201400756836,52,100,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,147,quadtree_16_34_2_2,16,34,2,2,16,34,-0.44272994995117188,2.8991203308105469,49,103,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,147,quadtree_16_34_2_2,16,34,2,2,16,35,-0.44272994995117188,3.1991205215454102,49,106,19,-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,147,quadtree_16_34_2_2,16,34,2,2,17,34,-0.1427302360534668,2.8991203308105469,52,103,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,147,quadtree_16_34_2_2,16,34,2,2,17,35,-0.1427302360534668,3.1991205215454102,52,106,19,-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,148,quadtree_18_10_2_2,18,10,2,2,19,11,0.45727014541625977,-4.000880241394043,58,34,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,149,quadtree_18_12_2_2,18,12,2,2,18,12,0.15726995468139648,-3.7008798122406006,55,37,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,149,quadtree_18_12_2_2,18,12,2,2,18,13,0.15726995468139648,-3.4008798599243164,55,40,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,149,quadtree_18_12_2_2,18,12,2,2,19,12,0.45727014541625977,-3.7008798122406006,58,37,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,149,quadtree_18_12_2_2,18,12,2,2,19,13,0.45727014541625977,-3.4008798599243164,58,40,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,150,quadtree_18_14_2_2,18,14,2,2,18,14,0.15726995468139648,-3.1008796691894531,55,43,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,150,quadtree_18_14_2_2,18,14,2,2,18,15,0.15726995468139648,-2.800879955291748,55,46,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,150,quadtree_18_14_2_2,18,14,2,2,19,14,0.45727014541625977,-3.1008796691894531,58,43,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,150,quadtree_18_14_2_2,18,14,2,2,19,15,0.45727014541625977,-2.800879955291748,58,46,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
H02,151,quadtree_18_16_2_2,18,16,2,2,18,16,0.15726995468139648,-2.5008797645568848,55,49,24,-0.85094999999999998;-0.75095000000000001;-0.65094999999999992;-0.55095000000000005;-0.45094999999999996;-0.35094999999999998;-0.25095000000000001;-0.15094999999999992;-0.05094999999999994;0.049050000000000038;0.14905000000000013;0.24904999999999999;0.34905000000000008;0.44905000000000017;0.54905000000000004;0.64905000000000013;0.74904999999999999;0.84905000000000008;0.94905000000000017;1.0490500000000003;1.1490499999999999;1.24905;1.3490500000000001;1.4490500000000002,
