wind_id,lag_s,p10,q1,median,q3,p90
W_altfast,-5.800000000000001,1.7212123704567073,1.9088816060459504,2.1569614674214694,2.8148366933501467,3.1894187685475717
W_altfast,-5.6000000000000005,1.7268472152498489,1.8934792423582694,2.162974149340935,2.7934578684423066,3.152370954764856
W_altfast,-5.4,1.7059548916943574,1.8824287187223732,2.16608645023508,2.748184550264379,3.104919843786086
W_altfast,-5.2,1.683425616943102,1.8819427352478548,2.1835699923888106,2.728686365661717,3.057214934873621
W_altfast,-5.0,1.6769639114149186,1.8758117232136515,2.1857387173532925,2.7140191078318994,3.008009265682132
W_altfast,-4.800000000000001,1.6424350301814807,1.8691566212478963,2.1980187768098345,2.705664223363241,2.9682927153298264
W_altfast,-4.6000000000000005,1.6509650541691507,1.8571610962575071,2.1781780745705692,2.6699784231976125,2.938585572895952
W_altfast,-4.4,1.6421622555671023,1.8605753901162727,2.1710076052035925,2.652184330663483,2.906599575134231
W_altfast,-4.2,1.6158010514287127,1.8471989047149295,2.1572581195167237,2.6212385379044956,2.871369088271465
W_altfast,-4.0,1.5732700500070311,1.8478526922086114,2.139010295365886,2.584307412677919,2.842037589128478
W_altfast,-3.8000000000000003,1.5169407351034219,1.839084034110056,2.1324706461328486,2.5687021753652703,2.8162529753519454
W_altfast,-3.6,1.4861516519271916,1.8373480838539542,2.150008618648717,2.56303779891611,2.796532586490027
W_altfast,-3.4000000000000004,1.477343912637227,1.835053001413084,2.1404498177816116,2.5324700057850413,2.7665950686831904
W_altfast,-3.2,1.4750283299213605,1.8116575686639647,2.144438416536846,2.525663653323578,2.733493113003354
W_altfast,-3.0,1.494310302513136,1.8021994981603844,2.141635838260244,2.5036712347509806,2.7190808326992757
W_altfast,-2.8000000000000003,1.478097647802819,1.7921438268181062,2.122410048476596,2.482368531942179,2.6897618007601922
W_altfast,-2.6,1.456142178374634,1.7804379881208736,2.1053504983680127,2.4609402975042185,2.6558846211625498
W_altfast,-2.4000000000000004,1.4418458886683403,1.785356577382346,2.0926743956703917,2.4483748349236136,2.6128075534733854
W_altfast,-2.2,1.4612223870028433,1.7756642187299743,2.079533676653786,2.416680401168632,2.5781707842546124
W_altfast,-2.0,1.4605992612269536,1.7705779157761727,2.0605736871819356,2.38761921557331,2.535230591621536
W_altfast,-1.8,1.466931628293141,1.7871876634245334,2.0475087237991247,2.361112330288828,2.4932307102706255
W_altfast,-1.6,1.5190596949754782,1.799678734379242,2.0398814974783814,2.3260908173873704,2.4532213472980557
W_altfast,-1.4000000000000001,1.5486453639421844,1.8051778740269797,2.0456072257783706,2.3078369126425424,2.41277181655764
W_altfast,-1.2000000000000002,1.6117432789001072,1.8082296334538088,2.041132265653415,2.266773018873354,2.3814344021912603
W_altfast,-1.0,1.6580211290740197,1.833915474527148,2.0437565292439426,2.2223929748248246,2.3319669099496885
W_altfast,-0.8,1.721238489616482,1.871391833313494,2.043456951757877,2.186537576962657,2.276265512494902
W_altfast,-0.6000000000000001,1.7924937280051583,1.8910814065602666,2.0299986648559596,2.144863294045158,2.207915571162545
W_altfast,-0.4,1.862285600629818,1.9231217318837135,2.0249492131555815,2.0999596847345416,2.139502052097958
W_altfast,-0.2,1.9311017138298494,1.9606882969563793,2.0230745651566635,2.0500950950461427,2.06974262058491
W_altfast,0.0,1.9999999999999998,2.0,2.0,2.0,2.0
W_altfast,0.2,1.9299999999999997,1.9394237684047317,1.977153094696718,2.0250100345754336,2.063653599897586
